594;Rabia;severa;http://beijingcream.com/2013/09/man-ingests-rabies-dies-after-refusing-treatment/;;;Notificado una muerte en condado de Sitong en la provincia de Jiangsu por rabia tras ser mordido por un perro y rehusar al tratamiento. China es el segundo país en mortalidad por estya enfermedad en el mundo.;;China;01/09/2013
595;hepatitis b;normal;http://www.elmundo.es/internacional/2013/12/24/52b9825222601de7238b4588.html;;;Ocho bebés mueren en China tras ser vacunados de hepatitis B. Las vacunas proceden de laboratorios de Pekín (centro biológico de Tiantan) y del laboratorio Biokangtai, situado en Shenzhen, ambos son suministradores de vacunas gratuitas de hepatitis B. La causa de las muertes está aún por establecer.;;China;24/12/2013
596;Agua y alimentos;normal;http://www.huffingtonpost.com/2014/03/21/mass-poisoning-in-chinese-kindergarten_n_5004710.html;;;2 niños han fallecido y otros 30 han resultado afectados en una guardería al suroeste del país (provincia rural de Yunnan condado de Qiubei) tras ingerir un veneno para ratones (rodenticida). Se desconocen aún las circunstancias en que ocurrió la ingesta del veneno. ;;China;24/03/2014
597;Agua y alimentos;normal;http://www.elmundo.es/economia/2014/07/23/53cf9433ca47415a098b457d.html;;;Varios detenidos en China (trabajadores de la compañía Shanghai Husi) por suministrar carne en mal estado a restaurantes de comida rápida. La compañía había vendido más de 1.000 toneladas de productos de carne sospechosa y más de 100 toneladas de otros productos.;;China;24/07/2014
598;Inundaciones;normal;http://www.abc.es/sociedad/20130817/abci-evacuados-rusia-inundaciones-201308171254.html;;;Las inundaciones que afectan a las provincias chinas de Heilongjiang, Jilin y Liaoning, en el noreste del país, han causado decenas de muertes y obligado a la evacuación de poblaciones enteras. Las abundantes lluvias han aumentado peligrosamente el caudal de los tres principales ríos de la zona (el Amur, el Songhua y el Ussuri) ;;China;19/08/2013
599;Tifón;normal;http://www.elmundo.es/elmundo/2013/09/23/internacional/1379918481.html;;;El tifón 'Usagi' deja 25 muertos y muchos daños a paso por China (provincia de Cantón al sureste del país);;China;23/09/2014
600;Tifón;normal;https://www.gov.uk/foreign-travel-advice/china;;;Está prevista la llegada del tifón Rammasun a las provincias de Hainan y Guandong en el día de hoy. ;;China;18/07/2014
601;Terremoto;normal;http://internacional.elpais.com/internacional/2014/08/03/actualidad/1407069056_253080.html;;;Un terremoto (6,3 en la escala de Richter) causa casi 400 muertos al suroeste de China, en la provincia de Yunnan. Hay más de 1.800 heridos y decenas de desaparecidos. Su epicentro se ubicó a 27,1 grados latitud norte y 103,3 grados latitud este con una profundidad de 12 kilómetros en el condado de Ludian. En 2012 un seísmo de 5,7 grados causó más de 80 muertos e hirió a más de 800 personas en Kunming que está a 300 kilómetros de Zhaotong.;;China;04/08/2014
602;contaminación;normal;http://sociedad.elpais.com/sociedad/2013/12/06/actualidad/1386345583_814678.html;;; La polución se dispara en el este de China (Shangai). El Gobierno declara la alerta máxima. La concentración en el aire de partículas con un diámetro de menos de 2,5 micras ha superado los 600 microgramos por metro cúbico en varias zonas de la ciudad, un nivel extremadamente peligroso que incluso se sale de la escala de medición -la OMS recomienda una concentración inferior a los 25 microgramos y a partir de los 500 se considera el nivel como fuera de los parámetros. El problema afecta también a las vecinas provincias de Jiangsu y Zhejiang,;;China;06/12/2013
603;contaminación;normal;http://www.hosteltur.com/139690_ola-polucion-envuelve-china-frena-turismo.html;;;El índice de calidad del Aire ha superado los 500 puntos (nivel máximo). Una nube tóxica envuelve Pekín y gran parte del norte de China desde hace una semana. Los posibles problemas para la salud y la falta de visibilidad han motivado una importante caída de visitantes en las principales atracciones turísticas de la capital. ;;China;27/02/2014
604;contaminación;normal;http://www.reporteepidemiologico.com/wp-content/uploads/2014/08/REC-1411.pdf;;;Las autoridades chinas han anunciado que establecerán zonas prohibidas para el uso de carbón y productos relacionados, así como fábricas que utilicen el carbón como materia prima en Beijing, con la intención de mejorar la calidad del aire. La capital del país tiene un serio problema de contaminación ambiental, actualmente viven 22 millones de habitantes.;;China;06/08/2014
605;SIDA / VIH;normal;http://www.chinadaily.com.cn/china/2014-08/15/content_18333238.htm;;; Las autoridades sanitarias han informado que en China existen 436800 personas infectadas por el VIH. Unas 136300 habrían muerto por la enfermedad. La mortalidad en el país habría bajado 17,9% del 2005 al 6,6% del 2013. Un 95% de los infectados estarían bajo tratamiento. La principal vía de transmisión en el país es la sexual (95% de los contagios en el 2013, 21,4% de ellos en personas que mantenían sexo con otras personas de su mismo sexo, supone un incremento respecto al 2,5% del año 2006);;China;25/08/2014
606;fiebre q;normal;http://en.people.cn/n/2014/0828/c98649-8775789.html;;;Notificado por primera vez la enfermedad en China en 13 alpacas importadas desde Chile. Hasta ahora no se tenían informes de la enfermedad en el país. El agente causal Coxiella burnetii es de distribución mundial. Llama la atención de este caso que uno de los análisis que se practican en Chile para la exportación de ganado es la fiebre Q. Puede ser que los animales estuvieran en período de incubación en ese momento.;;China;02/09/2014
607;Violencia;normal;http://www.elmundo.es/internacional/2014/09/26/5424ee6922601d01248b456c.html;;;Las autoridades chinas informan de la muerte de 50 personas en una serie de ataques en Xinjiang (mercado local y una tienda del condado de Luntai y dos estaciones de policía en las poblaciones de Yangxia y Terakbazar) En el último año los enfrentamientos intercomunitarios, la represión policial y los atentados protagonizados por miembros de la comunidad uigur han dejado unas 300 víctimas mortales.;;China;26/09/2014
608;Cólera;normal;http://english.sina.com/china/2013/0609/597813.html;;;Un total 1526 personas murieron de enfermedades infecciosas en el país en Mayo. El SIDA fue la más mortal según ha revelado la National Health and Family Planning Commission. Entre los casos notificados se produjeron 8 casos de cólera (ninguno de ellos mortal). ;;China;01/06/2013
609;Cólera;normal;http://news.xinhuanet.com/english/china/2014-10/14/c_133716460.htm;;;El National Health and Family Planning Commission (NHFPC) ha informado de 3 casos de cólera, sin víctimas mortales el último mes en el país.;;China;17/10/2014
610;peste;normal;http://outbreaknewstoday.com/plague-update-chinese-man-dies-from-pneumonic-plague-45523/;;; Notificado un caso de peste en la provincia del noroestede Gansu. El paciente de 38 años que falleció al parecer estuvo en contacto con una marmota, posible vía de contagio. Las autoridades sanitarias han iniciado una cuarentena en la zona. En el 2009 se produjo un brote en la provincia de Qinghai.;;China;18/05/2014
611;peste;normal;http://www.dnaindia.com/world/report-man-dies-of-plague-in-china-2023525;;;Notificado el fallecimiento de una persona por peste (forma pneumónica) en la provincia de Gansu (Subei County, jurisdicción de la ciudad de Jiuquan) , es la segunda víctima de la enfermedad en lo que va de 2014. Se trataba de un pastor que frecuentaba una zona donde había una plaga de marmotas (considerado un reservorio de la enfermedad en Asia);;China;06/10/2014
612;peste;normal;http://news.xmnn.cn/a/gnxw/201410/t20141017_4142844.htm;;;El Gansu Subei Mongolian Autonomous County People's Hospital ha confirmado un caso de peste. Se trata de un paciente de Sangewa Ranch en Machang Village del Dangchengwan Township en Subei County. ;;China;20/10/2014
613;Dengue;normal;http://outbreaknewstoday.com/h5n6-avian-influenza-outbreak-reported-in-northeast-china-11077/;;;Notificados 1400 casos de dengue en la provincia sureña china de Guangdong (6089 en los últimos cuatro meses). 7497 casos en lo que va de año y 2 falelcidos, casi 14 veces la cifra del 2013. ;;China;27/09/2014
614;Gripe aviar;normal;http://www.who.int/csr/don/2013_07_04/en/;;; Las autoridades sanitarias chinas han notificado varios casos de gripe aviar a la OMS (126 casos confirmados con 24 fallecidos) hasta la fecha han sido confirmados 133 casos, incluyendo 43 fallecidos.;;China;01/07/2013
615;Gripe aviar;normal;http://www.theglobaldispatch.com/china-reports-44th-human-h7n9-fatality-76132/;;;China ha informado de un nuevo fallecido por la enfermedad en la ciudad de Langfang (provincia de Hebei) con lo que se eleva el número de fallecidos a 44 y el de casos a 134.;;China;01/08/2013
616;Gripe aviar;normal;http://news.xinhuanet.com/english/china/2013-11/05/c_132861331.htm;;;Notificado un nuevo caso en un niño de 3 años en la provincia de Guangdong. Está siendo tratado en el People's Hospital de Dongguan City. Es el tercer caso en el país este otoño. China ha notificado 134 casos hasta Agosto, con 45 fallecidos.;;China;01/11/2013
617;Gripe aviar;normal;http://www.chp.gov.hk/en/view_content/24244.html;;;Notificado el fallecimiento de una persona por nuevo tipo de gripe aviar A (H10N8) en la provincia de Jiangxi. Se insta a turistas y viajeros no estar en contacto con aves de corral.;;China;18/12/2013
618;Gripe aviar;normal;http://news.xinhuanet.com/english/china/2014-01/08/c_133028841.htm;;;Notificado un nuevo caso de gripe aviar H7N9 en la ciudad de Foshan (provincia de Guangdong) 10 casos de la enfermedad en la provincia desde Agosto 2013.;;China;10/01/2014
619;Gripe aviar;normal;http://www.cidrap.umn.edu/news-perspective/2014/01/new-cases-put-h7n9-pace-near-last-years-peak;;;El número total de casos por gripe aviar H7N9 alcanza los 188, con 53 fallecidos. No parece de momento que el número de casos que se han producido modifique las pautas de control de la OMS. Tampoco parece que el virus se tranfiera con facilidad de persona a persona. La celebración próxima del año nuevo Chino puede provocar no obstante un aumento de casos. ;;China;18/01/2014
620;Gripe aviar;normal;http://www.bloomberg.com/news/2014-01-20/shanghai-says-medical-worker-dies-from-h7n9-bird-flu-infection.html;http://www.shanghaidaily.com/Metro/society/Doctor-suspected-to-have-died-from-H7N9/shdaily.shtml;;Notificada la muerte de un trabajador médico en un hospital de Shanghai por gripe aviar (H7N9), preocupa la posibilidad de que el virus haya adquirido la capacidad de transmitirse de persona a persona.;;China;22/01/2014
621;Gripe aviar;normal;http://www.info.gov.hk/gia/general/201402/02/P201402020205.htm;;;Notificados 2 nuevos fallecidos por gripe aviar (H7N9) en Zhejiang. Hasta la fecha se han notificado 275 casos en humanos de la enfermedad, incluyendo 100 fallecidos.;;China;03/02/2014
622;Gripe aviar;normal;https://customerservice.scmp.com/meter/1/1?destination=http%3A%2F%2Fwww.scmp.com%2Fnews%2Fchina%2Farticle%2F1422473%2Fun-agency-warns-risk-bird-flu-crossing-chinas-borders-grows&referer=http%3A%2F%2Fwww.scmp.com%2Fnews%2Fchina%2Farticle%2F1422473%2Fun-agency-warns-risk-bird-flu-crossing-chinas-borders-grows;;;A fecha de 5 de febrero se han notificado en el país 302 cases humanos de gripe aviar A(H7N9). La distribución por zonas es Zhejiang (122 casos), Guangdong (54), Shanghai (41), Jiangsu (37), Fujian (19), Hunan (6), Jiangxi (6), Anhui (4), Henan (4), Beijing (3), Guangxi (2), Shandong (2), Guizhou (1 caso, importado de Zhejiang), y Hebei (1 caso).;;China;08/02/2014
623;Gripe aviar;normal;http://www.who.int/csr/don/2014_02_24/en/;;;Notificados 357 casos humanos de gripe aviar A(H7N9) en China hasta la fecha. Las provincias más afectadas son: Zhejiang (135 casos), Guangdong (75), Jiangsu (41), Shanghai (41) y Fujian (20).;;China;25/02/2014
624;Gripe aviar;normal;http://www.scwst.gov.cn/index.php/2012-07-24-12-47-36/9425-1h5n6;http://www.moa.gov.cn/sjzz/syj/dwyqdt/qt/201405/t20140504_3891926.htm;;Notificado un caso en un varón de 49 años de gripe aviar (H5N6) con neumonía severa que finalmente falleció en la ciudad de Nanchong (condado de Nanbu). El paciente tenía historia de exposición previa a aves enfermas.;;China;06/05/2014
625;Gripe aviar;normal;http://outbreaknewstoday.com/h5n6-avian-influenza-outbreak-reported-in-northeast-china-11077/;;; Notificado un brote de gripe aviar H5N6 en una granja al norte de la provincia China de Heilongjiang. El pasado Mayo se notificó el primer caso humano de esta variante. El H5N6 es un virus de baja patogenicidad de la gripe aviar que se ha encuentrado entre 1984 y 2013 en Alemania, Suecia y los Estados Unidos.;;China;02/09/2014
626;Sarampión;normal;mailto:samyasu@aol.com;;;Notificados casos de sarampión en varias provincias del país: en Marsa Matrouh, gobernación de Matrouh, la mayoría de los casos porceden del oásis de Siwa  ó en la provincia de Beni Suef;Reported measles cases in several provinces : in Marsa Matrouh , Matrouh Governorate , most cases from the oasis of Siwa or in the province of Beni Suef;Egipto;27/12/2014
627;Sarampión;normal;http://www.timeslive.co.za/thetimes/2014/12/15/no-crisis-as-measles-outbreak-hits-seven-provinces;http://www.iol.co.za/dailynews/news/sa-sees-rise-in-measles-cases-1.1795882;;Notificado un aumento de casos en el país. 7 provincias del país han notificado casos de sarampión (Gauteng, Mpumalanga, KwaZulu-Natal, Northern Cape, Western Cape, Eastern Cape y Free State)  Se ha iniciado una campaña de vacunación en la población. En 2013 sólo se notificaron 6 casos en todo el país. En 2014 el número de casos se ha disparado. En el año 2009 hubo un gran brote de sarampión en el país con más de 18000 casos. ;Reported an increase in cases in the country . 7 provinces of the country have reported cases of measles (Gauteng , Mpumalanga , KwaZulu -Natal , Northern Cape , Western Cape , Eastern Cape and Free State ) has begun a vaccination campaign in the population. In 2013 only 6 cases were reported nationwide . In 2014 the number of cases has skyrocketed. In 2009 there was a large outbreak of measles in the country with over 18,000 cases.;Sudáfrica;27/12/2014
628;Sarampión;normal;http://www.cdc.gov/mmwr/preview/mmwrhtml/mm6350a9.htm?s_cid=mm6350a9_w;http://www.hcplive.com/articles/CDC-Measles-Cases-at-Airport-Highlight-Ease-of-Transmission;;El CDC ha notificado 4 casos de sarampión cuya transmisión fue a través de una puerta de la terminal doméstica en un aeropuerto internacional de Estados Unidos en enero de 2014.;The CDC has reported 4 cases of measles whose transmission was through a door to the domestic terminal at an international airport in the United States in January 2014 .;Estados unidos;27/12/2014
629;Chikungunya;normal;http://www.radionz.co.nz/international/pacific-news/261771/chikungunya-affects-more-than-3,000-in-samoa;;;El número de casos de chikungunya en Samoa alcanza ya los 3135 (1,7% de la población del país). 333 personas han tenido que ser atendidas en el hospital. Los distritos más afectados son Faleata y Vaimauga.;The number of cases of chikungunya in Samoa reaches 3135 (1.7 % of the population) . 333 people had to be treated at the hospital. The worst affected districts are Faleata and Vaimauga .;Samoa;28/12/2014
630;hantavirus;normal;http://www.prensa.com/locales/casos-virus-hanta-Santos_0_4104339731.html;;;El número de casos de hantavirus en la provincia de los Santos se eleva a 71 en lo que va de año. 24 de ellos presentaron síndrome pulmonar severo. El último caso es un varón de 62 años que está ingresado en el Gustavo Nelson Collado Hospital de Chitre.;The number of cases of hantavirus in the province los Santos rises to 71 so far this year . 24 of them had severe pulmonary syndrome . The latter is a man of 62 years who is admitted to the Hospital Gustavo Collado Nelson Chitre .;Panamá (Los Santos);28/12/2014
631;Accidente aéreo;severa;http://www.elmundo.es/internacional/2014/12/28/549f7febe2704ec2168b456b.html;;;Desaparece un avión de AirAsia que hacía la ruta de Indonesia a Singapur con 162 personas a bordo. Se trata de un Airbus A320-200, vuelo QZ8501. Despegó de Surabaya, en la isla de Java, y perdió contacto a los 40 minutos cuando se encontraba entre la provincia de Kalimantan (en Borneo) y la isla de Belitung. ;AirAsia aircraft that made the route from Indonesia to Singapore with 162 people on board disappears. This is an Airbus A320-200 , flight QZ8501 . It took off from Surabaya , on the island of Java, and lost contact after 40 minutes when he was between the province of Kalimantan ( Borneo ) and the island of Belitung .;Indonesia;28/12/2014
632;Naufragio;severa;http://www.elmundo.es/internacional/2014/12/28/549fa8ac268e3e5f458b456d.html;;;Notificado un incendio en el ferry italiano Norman Atlantic con 467 pasajeros. La nave viajaba del puerto griego de Igumenitsa hacia Ancona, en Italia. El fuego en la embarcación se declaró cuando se encontraba a 45 millas náuticas al noroeste de la isla de Corfú y a 22 millas de la costa italiana.;Notificado un incendio en el ferry italiano Norman Atlantic con 467 pasajeros. La nave viajaba del puerto griego de Igumenitsa hacia Ancona, en Italia. El fuego en la embarcación se declaró cuando se encontraba a 45 millas náuticas al noroeste de la isla de Corfú y a 22 millas de la costa italiana.;Grecia (Corfú);28/12/2014
633;Virus respiratorio sincitial;normal;http://www.insidehalton.com/news-story/5231766-respiratory-virus-outbreak-at-burlington-ltc-home-sickens-three-dozen/;;;Notificado un brote de virus respiratorio sincitial en un centro de larga estancia en Burlington (Ontario) Al menos 26 residentes infectados y 11 trabajadores. ;Reported an outbreak of respiratory syncytial virus in a long stay in downtown Burlington ( Ontario ) At least 26 residents and 11 infected workers .;Canadá (Ontario);28/12/2014
634;Gripe;normal;http://www.mlive.com/news/jackson/index.ssf/2014/12/jackson_county_sees_unusually.html;http://www.who.int/influenza/surveillance_monitoring/updates/latest_update_GIP_surveillance/en/;;Las autoridades sanitarias de Michigan han alertado sobre el aumento de casos de gripe en diciembre (3 veces superior a la media de casos de los últimos 5 años en diciembre) También han aumentado el número de hospitalizaciones por gripe. ;Michigan Health authorities have warned of rising cases of flu in December ( 3 times higher than the average of cases for the last five years in December) have also increased the number of hospitalizations for influenza.;Estados Unidos (Michigan);28/12/2014
635;Gripe aviar;severa;http://afludiary.blogspot.ca/2014/12/media-reports-4-h5n1-deaths-in-libya.html;http://www.channelnewsasia.com/news/world/four-die-of-bird-flu-in/1552914.html;;Notificados 5 posibles casos de gripe aviar H5N1 en Libia los últimos días. 4 de ellos en Trípoli y 1 en Tobruck. De esta forma Libia sería el 17 país del mundo en presentar casos humanos de la enfermedad. En marzo del 2014 se notificaron casos en granjas del país. ;Reported 5 cases of avian influenza H5N1 in Libya in recent days. 4 of them in Tripoli and Tobruk 1 . In this way would Jamahiriya 17 country in the world to introduce human cases of the disease. In March of 2014 cases were reported in farms in the country .;Libia;28/12/2014
636;Diarrea del viajero;normal;http://www.solomonstarnews.com/news/national/5321-diarrhea-claim-9-lives-in-east-malaita;;;Notificado un brote de diarrea con al menos 10 fallecidos (7 niños y 3 adultos) en east Kwaio, Malaita. Al parecer está en relación con los malos hábitos higiénicos de la zona;Reported an outbreak of diarrhea with at least 10 deaths ( 7 children and 3 adults ) in east Kwaio , Malaita . Apparently it is in relation to poor hygiene in the area;Islas Salomón;29/12/2014
637;Ébola;severa;http://outbreaknewstoday.com/ebola-case-confirmed-in-scotland-53493/;;;Notificado un caso de ébola en Glasgow, Escocia. Se trata de un trabajador de salud procedente de Sierra Leona que está siendo tratado en el Brownlee Unit for Infectious Diseases del Gartnavel Hospital. Se está haciendo estudio de contactos dado que el paciente hizo escala en Casablanca y Londres.;Reported a case of Ebola in Glasgow , Scotland. It is a health worker from Sierra Leone being treated in the Brownlee Unit for Infectious Diseases of Gartnavel Hospital. It's getting contact study since the patient stopped in Casablanca and London.;Reino Unido (Escocia);30/12/2014
638;Inundaciones;normal;http://www.elmundo.es/internacional/2014/12/29/54a18722ca474188388b456c.html;;;Inundaciones en Sri Lanka dejan al menos 30 muertos y más de 100000 desplazados, daños en carreteras, cultivos y viviendas. Hay un millón de personas afectadas. Las lluvias, han afectado sobre todo al noroeste del país. Numerosas carreteras están cortadas y hay problemas de comunicaciones en la totalidad de la isla. Las autoridades han evacuado la población de Mutur y Somapura, en la bahía de Koddiyar, en el noroeste del país.;Floods in Sri Lanka left at least 30 dead and over 100,000 displaced , damage to roads, crops and homes. There are a million people affected . The rains have affected mainly the northwest. Many roads are cut and there are communication problems on the whole island . Authorities have evacuated the town of Mutur and Somapura in Koddiyar Bay , in the northwest of the country.;Sri lanka;30/12/2014
639;Rayo;severa;http://www.elmundo.es/internacional/2014/12/29/54a1be73ca4741f5358b457a.html;;;4 personas han fallecido y otras 4 resultaron heridas en una playa de Brasil (Praia do Canto en Praia Grande, estado de Sao Paulo) al ser alcanzados por un rayo durante una tormenta. Los heridos están siendo atendidos en el Hospital Irma Dulce. Durante la tormenta se registraron unos 3.000 rayos en el estado brasileño. Entre enero y noviembre de este año 84 personas murieron por rayos en Brasil, un número ligeramente inferior al del mismo período de 2013 (88). Según las estadísticas del INPE, Brasil es el país con mayor número de muertes por rayos en el mundo y uno de los países en el que más caen descargas eléctricas, con un promedio de unas 50 millones por año.;4 people have died and 4 others were injured on a beach in Brazil ( Praia do Canto in Praia Grande, State of Sao Paulo) when struck by lightning during a storm. The injured are being treated at the Irma Dulce Hospital. Over 3,000 lightning storm occurred in the Brazilian state . Between January and November this year 84 people were killed by lightning in Brazil , slightly fewer than the same period of 2013 ( 88 ) . According to statistics from INPE , Brazil is the country with the highest number of deaths from lightning in the world and one of the countries in which more shock fall , averaging some 50 million per year.;Brasil (Sao Paulo);30/12/2014
640;Tétanos;severa;http://outbreaknewstoday.com/tetanus-cases-in-alaska-demonstrate-need-to-be-up-to-date-with-vaccinations-41954/;;;El Bureau of Epidemiology de Alaska ha notificado los 2 últimos casos de tétanos que se han producido en el estado. Uno en Agosto del 2014, en un varón de 77 con vacunacion incompleta que adquirió la enfermedad a través de una herida. Las cifras del CDC reportan unos 29 casos anuales en EEUU entre 1996 y 2009.;The Bureau of Epidemiology of Alaska has notified the last 2 cases of tetanus have occurred in the state. One in August 2014, in a man of 77 with incomplete vaccination who acquired the disease through a wound. CDC figures reported about 29 cases per year in the US between 1996 and 2009 .;Estados Unidos (Alaska);30/12/2014
641;Violencia;normal;http://internacional.elpais.com/internacional/2014/12/30/actualidad/1419976892_348730.html;;;Según el Observatorio Venezolano de la Violencia (OVV) Venezuela es el segundo país más peligroso del mundo. En 2014 se produjeron 24980 homicidios en 2014, 68 al día (tasa estimada de 82 asesinatos por cada 100.000 habitantes). La cifra es superada solo por Honduras. Las cifras revelan un incremento del 4% respecto a 2013. ;According to the Venezuelan Violence Observatory ( SVO ) Venezuela is the second most dangerous country . In 2014 there were 24,980 homicides in 2014 , 68 per day ( estimated at 82 murders per 100,000 rate ) . The figure is second only to Honduras . The figures show an increase of 4 % over 2013 .;Venezuela;31/12/2014
642;Atentado;severa;http://www.elmundo.es/internacional/2014/12/31/54a3cdde22601d9a4e8b456f.html;;;Un atentado suicida durante una celebración del movimiento chií en Ibb, a 200 kilómetros al sur de la capital Saná ha dejado 30 fallecidos. ;"A suicide attack during a celebration of the "" Shiite movement "" in Ibb , 200 kilometers south of the capital Sanaa has caused 30 deaths.";Yemen (Ibb);31/12/2014
643;Coronavirus;normal;http://www.moh.gov.sa/en/CCC/PressReleases/Pages/Statistics-2014-12-30-001.aspx;;;Notificado un nuevo caso del nuevo coronavirus MERS-CoV en Najran. El número total de casos confirmados asciende a 825, incluyendo 355 fallecidos, 5 casos están bajo tratamiento en este momento.;Reported a new case of the new coronavirus MERS - CoV in Najran . The total number of confirmed cases totaled 825, including 355 deaths, 5 cases under treatment at this time.;Arabia Saudita;31/12/2014
644;Avalancha humana;normal;http://www.elmundo.es/internacional/2015/01/01/54a4a1cf22601d874e8b457d.html;;;Al menos a 36 personas han muerto en una estampida/ avalancha humana en la Plaza de Chen Yi durante las celebraciones de fin de año en el distrito Bund de la ciudad de Shanghai.;At least 36 people have died in a stampede in Chen Yi Square during the New Year celebrations in the Bund district of Shanghai City .;China (Shangai);01/01/2015
645;Violencia;normal;https://www.gov.uk/foreign-travel-advice/gambia;;;La madrugada del 30 de diciembre se han porducido incidentes y disparos en la capital Banjul. Se recomienda evitar las reuniones públicas y estar atento a las informaciones de los medios locales. Ene stos momentos el acceso a Banjul está abierto y el aeropuerto opera con normalidad.;;Gambia (Banjul);01/01/2015
646;Drogas;normal;http://energycontrol.org/analisis-de-sustancias/resultados/adulterantes/371-pmma.html;;;Se han detectado en el norte de Europa (Amsterdam) pastillas con el logo Superman de color rosa vendidas como éxtasis que en realidad contienen 170 mg de PMMA, una dosis potencialmente mortal.;Were detected in northern Europe ( Amsterdam) tablets with pink logo Superman sold as ecstasy actually contain 170 mg of PMMA , a potentially fatal dose.;Holanda (Amsterdam);01/01/2015
647;Accidente en la montaña;severa;http://desnivel.com/expediciones/fallece-el-montanero-vasco-que-esperaba-rescate-desde-hace-tres-dias-a-6350-metros-en-nevado-ojos-del-salado;;;"Fallece un montañero vasco en el Nevado Ojos del Salado que durante tres días esperó su rescate a 6.350 m. El Nevado Ojos del Salado es el volcán activo más alto del mundo, situado en el límite de Argentina y Chile, cuya cumbre más alta está dividida por ambos países a 6.898 msnm. integrando el grupo de cerros denominados ""Los Seismiles”, que están ubicados en la Cordillera Catamarqueña.";"A Basque mountaineer dies in the Ojos del Salado for three days waited to be rescued 6,350 m . The Ojos del Salado is the highest active volcano in the world , located on the border of Argentina and Chile, whose highest peak is divided by both countries to 6,898 meters. integrating the group of hills called "" The Seismiles "" which are located in the Cordillera Catamarqueña ";Chile (Nevado Ojos del Salado);01/01/2015
648;Pez Globo;severa;http://www.cdc.gov/mmwr/preview/mmwrhtml/mm6351a2.htm?s_cid=mm6351a2_w;;;El CDC acaba de publicar el informe final de una intoxicación por consumo de pez globo ( Lagocephalus lunaris ) en Minnesota en 2 pacientes que presentaban síntomas de intoxicación por tetrodotoxina.;The CDC just released the final report of poisoning puffer fish consumption ( Lagocephalus lunaris ) in Minnesota in 2 patients who had symptoms of tetrodotoxin poisoning .;Estados Unidos (Minnesota);02/01/2015
649;Botulismo;severa;http://www.mirror.co.uk/news/uk-news/two-glasgow-heroin-users-serious-4909717;http://jama.ama-assn.org/content/279/11/859.long;;Notificados 2 casos de botulismo en usuarios de drogas por vía parenteral en Greater Glasgow y Clyde, el contagio parece estar en relación con la heroína administrada o su forma de administración. ;Reported 2 cases of botulism among drug users injecting in Greater Glasgow and Clyde , contagion seems to be related to the administered heroin or its delivery form .;Reino Unido (Escocia);03/01/2015
650;Anthrax;normal;http://www.oyetimes.com/news/africa/76025-ministry-of-animal-resources-and-fisheries-e-e-s-to-supply-veterinary-drugs-in-the-8-counties;;;El anthrax es una enfermedad endémica en la ganadería del país. El ministerio de asuntos veterinarios y pesca de Sur Sudán suministrará medicamentos en 8 condados para combatir la enfermedad en el país.;Anthrax is endemic disease in the country's livestock . The ministry of veterinary affairs and fisheries of South Sudan will provide drugs in 8 counties to combat the disease in the country.;Sudán del Sur;03/01/2015
651;hepatitis A;normal;http://planetprinceton.com/2015/01/02/two-more-cases-of-hepatitis-a-confirmed-by-hamilton-township-officials/;;;Notificados 2 nuevos casos de hepatitis A en Hamilton (Mercer County), New Jersey. Un trabajador del restaurante  Rosa's fue diagnosticado de la enfermedad en noviembre de 2014. Se está investigando su posible relación.;Reported 2 new cases of hepatitis A in Hamilton (Mercer County) , New Jersey. A restaurant worker Rosa 's was diagnosed with the disease in November 2014. They are investigating a possible relationship.;Estados Unidos (New Jersey);03/01/2015
652;Paludismo / Malaria ;normal;http://www.reporteepidemiologico.com/wp-content/uploads/2014/12/REC-1507.pdf;;;"Senegal es un modelo de lucha contra la malaria en África. El número de casos de malaria disminuyó de 300000 a 175000 entre 2008 y 2009, lo que significa una disminución de 41% en tan solo un año. En Senegal existe  despistaje gratuito, a gran escala, que permite saber instantáneamente si una persona ha sido infectada o no por malaria. En los últimos tres años se ha realizado un millón de exámenes rápidos. Por otra parte, los medicamentos contra la malaria se distribuyen gratuitamente en todos los hospitales del país, incluyendo los de los barrios periféricos pobres de Dakar.  También ha influído en esta reducción la distribución gratuita de mosquiteras impregnados de repelente. Para sensibilizar a la población se creó una red de formadores en los pueblos y aldeas, así como en los barrios populares de Dakar. Existe la figura en los pueblos del ""dispensador de cuidados a domicilio""  una persona integrante de la comunidad, formada para divulgar los métodos para prevenir la enfermedad, hacer los test de diagnóstico y distribuir los medicamentos cuando se detectan casos de malaria.";"Senegal is a model in the fight against malaria in Africa. The number of malaria cases decreased from 300,000 to 175,000 between 2008 and 2009 , which means a decrease of 41 % in just one year. In Senegal there is free screening scale , which lets you know instantly if a person has been infected or malaria . In the last three years there has been a million tests performed . Moreover, anti-malaria drugs are distributed free in all hospitals in the country, including those in poor suburbs of Dakar. It has also influenced this reduction the free distribution of mosquito nets impregnated with repellent . To raise awareness a network of trainers in the towns and villages were created as well as in the poor neighborhoods of Dakar. There is contained in peoples ' home care dispenser "" an integral part of the community person , formed to disseminate methods to prevent the disease , making diagnostic test and distribute drugs when malaria cases are detected.";Senegal;03/01/2015
653;Violencia;normal;https://www.gov.uk/foreign-travel-advice/bangladesh;;;Se han notificado explosiones y lanzamient de cócteles molotov en actos vandálicos en Hatirpool, Paltan y Khilgaon distritos de Dhaka .;Reports of Molotov cocktail blasts and vehicles being vandalised in Hatirpool, Paltan and Khilgaon districts of Dhaka;Bangladesh (Daca;04/01/2015
